id,tag,timestamp,value
642,-Metrics/Training(Step): lr,1610340794244,0.004888057243078947
644,-Metrics/Training(Step): lr,1610340798020,0.004887707531452179
646,-Metrics/Training(Step): lr,1610340801041,0.004887358285486698
648,-Metrics/Training(Step): lr,1610340804081,0.004887008108198643
650,-Metrics/Training(Step): lr,1610340806637,0.004886658396571875
652,-Metrics/Training(Step): lr,1610340808775,0.0048863086849451065
654,-Metrics/Training(Step): lr,1610340810852,0.004885958973318338
656,-Metrics/Training(Step): lr,1610340812732,0.00488560926169157
658,-Metrics/Training(Step): lr,1610340814742,0.004885259550064802
660,-Metrics/Training(Step): lr,1610340816861,0.004884909838438034
662,-Metrics/Training(Step): lr,1610340818996,0.004884560126811266
664,-Metrics/Training(Step): lr,1610340821055,0.004884210415184498
666,-Metrics/Training(Step): lr,1610340823069,0.00488386070355773
668,-Metrics/Training(Step): lr,1610340825132,0.004883510526269674
670,-Metrics/Training(Step): lr,1610340827149,0.0048831612803041935
672,-Metrics/Training(Step): lr,1610340829150,0.004882811103016138
674,-Metrics/Training(Step): lr,1610340831250,0.00488246139138937
676,-Metrics/Training(Step): lr,1610340833366,0.004882111679762602
678,-Metrics/Training(Step): lr,1610340835182,0.004881761968135834
680,-Metrics/Training(Step): lr,1610340837197,0.004881412256509066
682,-Metrics/Training(Step): lr,1610340839114,0.0048810625448822975
684,-Metrics/Training(Step): lr,1610340841147,0.004880712367594242
686,-Metrics/Training(Step): lr,1610340843178,0.004880363121628761
688,-Metrics/Training(Step): lr,1610340845228,0.004880012944340706
690,-Metrics/Training(Step): lr,1610340857146,0.004879663698375225
692,-Metrics/Training(Step): lr,1610340861521,0.00487931352108717
694,-Metrics/Training(Step): lr,1610340865641,0.0048789638094604015
696,-Metrics/Training(Step): lr,1610340869657,0.004878613632172346
698,-Metrics/Training(Step): lr,1610340873739,0.004878263920545578
700,-Metrics/Training(Step): lr,1610340877724,0.00487791420891881
702,-Metrics/Training(Step): lr,1610340881728,0.004877564962953329
704,-Metrics/Training(Step): lr,1610340885420,0.004877214320003986
706,-Metrics/Training(Step): lr,1610340888749,0.0048768650740385056
708,-Metrics/Training(Step): lr,1610340892331,0.00487651489675045
710,-Metrics/Training(Step): lr,1610340896144,0.004876165650784969
712,-Metrics/Training(Step): lr,1610340899715,0.004875815473496914
714,-Metrics/Training(Step): lr,1610340903520,0.004875465761870146
716,-Metrics/Training(Step): lr,1610340907119,0.00487511558458209
718,-Metrics/Training(Step): lr,1610340910558,0.004874765872955322
720,-Metrics/Training(Step): lr,1610340913623,0.0048744166269898415
722,-Metrics/Training(Step): lr,1610340917613,0.004874066449701786
724,-Metrics/Training(Step): lr,1610340921015,0.004873716272413731
726,-Metrics/Training(Step): lr,1610340924409,0.0048733665607869625
728,-Metrics/Training(Step): lr,1610340927916,0.004873016849160194
730,-Metrics/Training(Step): lr,1610340931097,0.004872667137533426
732,-Metrics/Training(Step): lr,1610340934416,0.004872317425906658
734,-Metrics/Training(Step): lr,1610340937920,0.004871967248618603
736,-Metrics/Training(Step): lr,1610340940740,0.004871617536991835
738,-Metrics/Training(Step): lr,1610340942938,0.0048712678253650665
740,-Metrics/Training(Step): lr,1610340944962,0.004870917648077011
742,-Metrics/Training(Step): lr,1610340947036,0.004870567936450243
744,-Metrics/Training(Step): lr,1610340949097,0.004870218224823475
746,-Metrics/Training(Step): lr,1610340951192,0.004869868513196707
748,-Metrics/Training(Step): lr,1610340953274,0.004869518335908651
750,-Metrics/Training(Step): lr,1610340955366,0.004869168624281883
752,-Metrics/Training(Step): lr,1610340957331,0.004868818912655115
754,-Metrics/Training(Step): lr,1610340959444,0.00486846873536706
756,-Metrics/Training(Step): lr,1610340961484,0.004868119023740292
758,-Metrics/Training(Step): lr,1610340963474,0.004867768846452236
760,-Metrics/Training(Step): lr,1610340965353,0.004867419134825468
762,-Metrics/Training(Step): lr,1610340967313,0.0048670694231987
764,-Metrics/Training(Step): lr,1610340969384,0.0048667192459106445
766,-Metrics/Training(Step): lr,1610340971358,0.004866369534283876
768,-Metrics/Training(Step): lr,1610340973420,0.004866019822657108
770,-Metrics/Training(Step): lr,1610340975422,0.004865669645369053
772,-Metrics/Training(Step): lr,1610340977476,0.004865319933742285
774,-Metrics/Training(Step): lr,1610340979587,0.004864970222115517
776,-Metrics/Training(Step): lr,1610340991245,0.004864620044827461
778,-Metrics/Training(Step): lr,1610340995423,0.004864270333200693
780,-Metrics/Training(Step): lr,1610340999420,0.004863920155912638
782,-Metrics/Training(Step): lr,1610341003531,0.00486357044428587
784,-Metrics/Training(Step): lr,1610341007533,0.0048632207326591015
786,-Metrics/Training(Step): lr,1610341011515,0.004862870089709759
788,-Metrics/Training(Step): lr,1610341015324,0.004862520378082991
790,-Metrics/Training(Step): lr,1610341019021,0.0048621706664562225
792,-Metrics/Training(Step): lr,1610341022018,0.004861820954829454
794,-Metrics/Training(Step): lr,1610341025461,0.004861470777541399
796,-Metrics/Training(Step): lr,1610341028850,0.004861121065914631
